Wort New,Bedeutung,verwandte Begriffe -->...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abschöpfen,abschöpfen,herunternehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abschrauben,abschrauben,aufschrauben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abschreibungsdauer,Abschreibungsdauer,Abschreibungsperiode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abschrift,Abschrift,Doppel,Durchschlag,Durchschrift,Ausfertigung,Duplikat,Kopie,,,,,,,,,,,,,,,,,,,,,,,,
abschürfen,abschürfen,aufschürfen,zerkratzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abschussprämie,Abschussprämie,Fangprämie,Kopfgeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abschwächen,abschwächen,schwächer machen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abschweifen,abschweifen,einen Abstecher machen (umgangssprachlich),abweichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abschwören,Abschwören,Abschwörung,Entsagung,Abkehr,,,,,,,,,,,,,,,,,,,,,,,,,,,
absegnen ,absegnen (umgangssprachlich),gutheißen,billigen,begrüßen,zustimmen,beistimmen,befürworten,,,,,,,,,,,,,,,,,,,,,,,,
absehen auf,absehen auf,trachten (nach),im Auge haben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abseifen,abseifen,einseifen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abseitsstellung,Abseitsstellung,Abseitsposition,Abseits,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absenken,absenken,heruntersetzen,senken,erniedrigen,herunterlassen,ablassen,,,,,,,,,,,,,,,,,,,,,,,,,
Absenz,Absenz,Fehlen,Mangel,Abwesenheit,Defizit,,,,,,,,,,,,,,,,,,,,,,,,,,
Absenz ,Absenz (fachsprachlich),Geistesabwesenheit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absetzen,absetzen,subtrahieren,abrechnen,abziehen,entthronen,entheben,niederstellen,,,,,,,,,,,,,,,,,,,,,,,,
Absetzung,Absetzung,Erniedrigung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absicherung,Absicherung,Wahrung,Sicherung,Abdeckung,Sicherheiten,,,,,,,,,,,,,,,,,,,,,,,,,,
Absicht,Absicht,Ziel,Zweck,Vorsatz,,,,,,,,,,,,,,,,,,,,,,,,,,,
absichtlich,absichtlich,wohlüberlegt,strategisch,geplant,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absinken des Blutzuckers,Absinken des Blutzuckers,Hypoglykämie (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absitzen,absitzen,Haftstrafe verbüßen,sitzen (umgangssprachlich),abbrummen (umgangssprachlich),einsitzen,,,,,,,,,,,,,,,,,,,,,,,,,,
absolute Häufigkeit,absolute Häufigkeit,absolute Frequenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absolutes Recht,absolutes Recht,uneingeschränktes Recht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absolvent einer Hochschule,Absolvent einer Hochschule,Akademiker,Hochschulabsolvent,Alumnus,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absonderung,Absonderung,Sekretion (fachsprachlich),Sezernierung (fachsprachlich),Auswurf,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abspannung,Abspannung,Anker,Läufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abspecken ,abspecken (umgangssprachlich),schlank werden,entfetten,an Gewicht verlieren,abnehmen,,,,,,,,,,,,,,,,,,,,,,,,,,
Absperrkette,Absperrkette,Postenkette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absperrventil,Absperrventil,Sperrventil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
absplittern,absplittern,krümeln,zerbröckeln,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abspritzen ,abspritzen (umgangssprachlich),ejakulieren (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abspulen ,abspulen (umgangssprachlich),hersagen,herunterleiern,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstammen,abstammen,entspringen,herkommen,stammen,(sich) ergeben (aus),resultieren (aus),,,,,,,,,,,,,,,,,,,,,,,,,
Abstammung,Abstammung,Geschlecht,Adel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstauben ,abstauben (umgangssprachlich),mitnehmen (umgangssprachlich),geschenkt bekommen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstechen ,abstechen (umgangssprachlich),Hals abschneiden (umgangssprachlich),Bauch aufschlitzen (umgangssprachlich),erstechen,erdolchen,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstecher ,Abstecher (umgangssprachlich),Abschweifung,Exkurs,Umschweif,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absteige,Absteige,Klitsche (umgangssprachlich),schlechte Unterkunft,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstimmen,abstimmen,koordinieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstimmend,abstimmend,plebiszitär,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstimmung,Abstimmung,Synchronisierung,Synchronisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstinenzerscheinung,Abstinenzerscheinung,Entzugserscheinung,Turkey (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstinenzler,Abstinenzler,Abstinent (schweiz.),Nichttrinker,Antialkoholiker,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstottern,abstottern,abbezahlen,Raten zahlen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstrahierend dargestellt,abstrahierend dargestellt,grundsätzlich,im Wesentlichen,grundlegend,im Großen und Ganzen,erst einmal,,,,,,,,,,,,,,,,,,,,,,,,,
Abstreifer,Abstreifer,Rakel,Abstreifgummi,Wischer,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstriche machen,Abstriche machen,von etwas absehen,(auf etwas) verzichten,abandonnieren,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abstufung,Abstufung,Stufung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abstumpfen,abstumpfen,verdummen,verblöden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Absturz,Absturz,Bluescreen (umgangssprachlich),Crash (umgangssprachlich),,Niedergang,Kollaps,Zusammenbruch,,,,,,,,,,,,,,,,,,,,,,,,
abstürzen,abstürzen,abfallen,fallen,absinken,niedergehen,,,,,,,,,,,,,,,,,,,,,,,,,,
abstützen,abstützen,stützen,unterstützen,katalysieren,tragen,,,,,,,,,,,,,,,,,,,,,,,,,,
abtasten,abtasten,ablesen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abtastfrequenz,Abtastfrequenz,Samplingrate,Abtastrate,Samplerate,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abtei,Abtei,Nonnenkloster,Frauenkloster,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abteilung,Abteilung,Division,Ressort,Referat,Gebiet,Sektion,,,,,,,,,,,,,,,,,,,,,,,,,
abtragen,abtragen,abbauen,demontieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abträglich,abträglich,nachteilig,schädlich,hinderlich,,,,,,,,,,,,,,,,,,,,,,,,,,,
abtransportieren,abtransportieren,beiseite räumen,fortschaffen,entfernen,wegbringen,wegschaffen,ausräumen,fortbringen,wegräumen,beseitigen,fortschaffen,wegtransportieren,wegbringen,,,,,,,,,,,,,,,,,,
abtrennen,abtrennen,absondern,trennen von,abszedieren,sezernieren (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Abtrennen,Abtrennen,Trennung,absäbeln (umgangssprachlich),Abschneiden,abscheren (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Abtrennung,Abtrennung,Lösung,Ablösung,Auftrennung,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abtreten einer Forderung,Abtreten einer Forderung,Gläubigerübergang,Vorkasse,Forderungsübergang,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abtrift,Abtrift,Abdrift,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abtritt,Abtritt,Retirade,Toilette,Bedürfnisanstalt,,,,,,,,,,,,,,,,,,,,,,,,,,,
abtrocknen,abtrocknen,frottieren,trocknen,reiben,trockenreiben,abreiben,abfrottieren,,,,,,,,,,,,,,,,,,,,,,,,
Abtrünniger,Abtrünniger,Überläufer,Fahnenflüchtiger,Fahnenflüchtling,Deserteur,,,,,,,,,,,,,,,,,,,,,,,,,,
abtun,abtun,gelassen hinnehmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwälzen,(etwas auf jemanden) abwälzen,(etwas an jemanden) delegieren,(Aufgaben / Verantwortung) weitergeben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwälzen ,abwälzen (auf),(Verantwortung) abschieben,(Verantwortung) abgeben,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwandelbar,abwandelbar,veränderlich,wandelbar,mutabel,variabel,veränderbar,,,,,,,,,,,,,,,,,,,,,,,,,
Abwasch ,Abwasch (umgangssprachlich),Schüttstein (schweiz.),Spülbecken,Geschirrspülbecken,Spüle,,,,,,,,,,,,,,,,,,,,,,,,,,
abwaschen,abwaschen,waschen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abwaschwasser,Abwaschwasser,Spülicht (veraltend),Spülwasser,Aufwaschwasser,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abwasserleitung,Abwasserleitung,Kanalisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwechseln,(sich) abwechseln,alternieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwechselnd,abwechselnd,alternierend,wechselhaft,wechselnd,turnusmäßig,wechselweise,intermittierend,,,,,,,,,,,,,,,,,,,,,,,,
abwechslungsreich,abwechslungsreich,unterschiedlich,vielfältig,divers,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwegig,abwegig,unerreichbar,absurd,illusorisch,illusionär,,,,,,,,,,,,,,,,,,,,,,,,,,
abwehrend,abwehrend,verteidigend,defensiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abweichend,abweichend,deviant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abweichung,Abweichung,Abschweifung,Verirrung,Aberration,Abnormalität,Widersprüchlichkeit,Unterschied,Missverhältnis,Ungereimtheit,Unstimmigkeit,Diskrepanz,Unregelmäßigkeit,Regelwidrigkeit,,,,,,,,,,,,,,,,,,
abweisend ,abweisend (Person),eisig,unnahbar,distanziert,ablehnend,,,,,,,,,,,,,,,,,,,,,,,,,,
abwenden,abwenden,umgehen,unterbinden,umschiffen (umgangssprachlich),vorbeugen,vermeiden,verhüten,verhindern,,,,,,,,,,,,,,,,,,,,,,,
abwertend,abwertend,pejorativ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwesend,abwesend,in Gedanken woanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abwesenheit,(unentschuldigte) Abwesenheit,Schwänzen,Blaumachen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwickeln,abwickeln,abrollen,auflösen (Geschäft),,,,,,,,,,,,,,,,,,,,,,,,,,,,
abwischen,abwischen,wegwischen,entstauben,putzen,abstauben,reiben,wegpolieren,abreiben,entfernen,,,,,,,,,,,,,,,,,,,,,,
abzahlbar,abzahlbar,tilgbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abzählen,abzählen,zählen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abzielen auf,abzielen auf,als Zielgruppe haben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abzockerei,Abzockerei,Geldschneiderei,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abzug,Abzug,Subtraktion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Abzweigung,Abzweigung,Abbiegung,Abstich,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Academy Award,Academy Award,Oscar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accept Order,Accept Order,Akzept,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Accessoire,Accessoire,nice-to-have,(modisches) Zubehör,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acer pseudoplatanus ,acer pseudoplatanus (fachsprachlich),Bergahorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acetylen,Acetylen,Ethin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achillesferse ,Achillesferse (umgangssprachlich),Schwachstelle,schwache Seite,Schwachpunkt,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achromatopsie,Achromatopsie,Farbfehlsichtigkeit,Farbsehschwäche,Farbenfehlsichtigkeit,Farbenblindheit (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Achsabstand,Achsabstand,Achsenabstand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achsdruck ,Achsdruck (umgangssprachlich),Achsfahrmasse,Radsatzlast,Achslast,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achse,Achse,Mittellinie,Grundlinie,Spiegelachse,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achsennagel,Achsennagel,Achsnagel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achtelfinale,Achtelfinale,Runde der letzten 16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achten,achten,respektieren,denken (an),berücksichtigen,beachten,,,,,,,,,,,,,,,,,,,,,,,,,,
ächten,ächten,verbannen,verfemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achtenswert,achtenswert,schätzenswert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achtflächner,Achtflächner,Oktaeder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
achtsam,achtsam,behutsam,sorgfältig,zurückhaltend,mit Vorsicht,wachsam,auf der Hut (umgangssprachlich),zaghaft,sachte,mit Bedacht,vorsichtig,sorgsam,,,,,,,,,,,,,,,,,,,
Achtung,Achtung,Aufmerksamkeit,Vigilanz,Augenmerk,Achtsamkeit,Wachsamkeit,Vorsicht,Zuspruch,Wertschätzung,Ehrerbietung,Beachtung,Bestätigung,Anerkennung,Bewunderung,,,,,,,,,,,,,,,,,
Achtungstellung ,Achtungstellung (schweiz.),Strammstehen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ackerbautreibend,ackerbautreibend,agrarisch,bäuerlich,landwirtschaftlich,,,,,,,,,,,,,,,,,,,,,,,,,,,
ackern,ackern,kultivieren,bearbeiten,bestellen (Boden),,,,,,,,,,,,,,,,,,,,,,,,,,,
ad hoc,ad hoc,auf Anhieb,auf einen Schlag,gleich beim ersten Mal,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADAC,ADAC,Allgemeiner Deutscher Automobil Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adamsapfel ,Adamsapfel (umgangssprachlich),Kehlkopf,Larynx (fachsprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adaption,Adaption,Regulation,Anpassung an die Umwelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adaptivität,Adaptivität,Flexibilität,Anpassungsfähigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adäquatheit,Adäquatheit,Adäquanz,Verhältnismäßigkeit,Angemessenheit,Eignung,Zweck-Mittel-Relation,,,,,,,,,,,,,,,,,,,,,,,,,
Addendum ,Addendum (veraltet),Beilage,Anlage (im Brief),,,,,,,,,,,,,,,,,,,,,,,,,,,,
addierbar,addierbar,aggregierbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
addieren,addieren,zusammenrechnen,zusammenzählen,Plus nehmen,zusammenziehen,,,,,,,,,,,,,,,,,,,,,,,,,,
Addierwerk,Addierwerk,Addierer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Addis Abeba,Addis Abeba,Hauptstadt von Äthiopien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
additiv,additiv,ergänzend,anfügend,hinzufügend,zusammentuend,beifügend,,,,,,,,,,,,,,,,,,,,,,,,,
adelig,adelig,hochherrschaftlich,adlig,herrschaftlich,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adenitis ,Adenitis (fachsprachlich),Drüsenentzündung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adiabatisch ,adiabatisch (fachsprachlich),ohne Wärmeaustausch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adipositas ,Adipositas (fachsprachlich),Fettleibigkeit,Fettsucht,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adjungierte Gleichung,adjungierte Gleichung,Hilfsgleichung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adlernest,Adlernest,Nest eines Adlers,Adlerhorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adlig,adlig,aus hohem Hause,von blauem Blute,blaublütig,aristokratisch,erlaucht,vornehm,von Adel,,,,,,,,,,,,,,,,,,,,,,,
Adliger,Adliger,Edelmann,Adeliger,,,,,,,,,,,,,,,,,,,,,,,,,,,,
administrieren,administrieren,verwalten,führen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admonieren ,admonieren (veraltet),rüffeln,zurechtweisen,ermahnen,rügen,zurechtstutzen (umgangssprachlich),tadeln,verwarnen,scharf kritisieren,,,,,,,,,,,,,,,,,,,,,,
Adnexitis ,Adnexitis (fachsprachlich),Unterleibsentzündung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adoleszent,Adoleszent,Teenager,Halbstarker,junger Mensch,Backfisch (umgangssprachlich),Jugendlicher,Pubertierender,Heranwachsender,Jüngling,,,,,,,,,,,,,,,,,,,,,,
Adoleszenz,Adoleszenz,Reifezeit,Jugendjahre,Flegeljahre,Zeit der einsetzenden Geschlechtsreife,Geschlechtsreife,Entwicklungsalter,Pubertät,Entwicklungsjahre,Jugendalter,,,,,,,,,,,,,,,,,,,,,
Adressenfeld,Adressenfeld,Anschriftsfeld,Adressfeld,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adressentext,Adressentext,Anredetext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adressieren,adressieren,ansprechen,anreden,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adressierung,Adressierung,Adressieren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adsorption,Adsorption,Anreicherung von Gasen und Dämpfen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adstringierend,adstringierend,zusammenziehend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aerob,aerob,mit Sauerstoff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerofotografie,Aerofotografie,Luftfotografie,Luftbildfotografie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aeronautik ,Aeronautik (veraltet),Luftfahrt,Flugwesen,Fliegerei,Fliegen,Aviatik,,,,,,,,,,,,,,,,,,,,,,,,,
Aerosol,Aerosol,Luftpartikel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aerosolbombe,Aerosolbombe,Vakuumbombe (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
affabel ,affabel (veraltet),mitteilsam,gesprächig,klatschhaft,geschwätzig,schwatzhaft,redselig,klatschsüchtig,,,,,,,,,,,,,,,,,,,,,,,
Affekthandlung,Affekthandlung,unüberlegte Entscheidung,Schnellschuss (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affektiertheit,Affektiertheit,Pretiosität,Ziererei,Preziosität,,,,,,,,,,,,,,,,,,,,,,,,,,,
affektive Bedeutung,affektive Bedeutung,Nebensinn,Konnotation,übertragene Bedeutung,,,,,,,,,,,,,,,,,,,,,,,,,,,
Afroamerikaner,Afroamerikaner,US-Amerikaner afrikanischer Herkunft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AG,AG,Aktiengesellschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agenda,Agenda,Aktionsprogramm,Tagesordnung,Tagesprogramm,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agententätigkeit,Agententätigkeit,Agentendienst,Spitzeldienst,Spionage,Aushorchertätigkeit,,,,,,,,,,,,,,,,,,,,,,,,,,
aggregieren,aggregieren,anhäufen,kumulieren,zusammenballen,konzentrieren,anhäufeln,zusammenfassen,,,,,,,,,,,,,,,,,,,,,,,,
Aggregierung,Aggregierung,Aggregation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aggressiv,aggressiv,giftig (umgangssprachlich),böse,gallig,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aggressivität,Aggressivität,Streitlust,Angriffslust,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ägide,Ägide,Schirmherrschaft,Obhut,Präsidium,Leitung,,,,,,,,,,,,,,,,,,,,,,,,,,
Agitation,Agitation,(politische) Hetze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agitprop,Agitprop,Agitation und Propaganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agoraphobie ,Agoraphobie (fachsprachlich),Platzangst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrar,Agrar,Ackerbau,Landbau,Landwirtschaft,,,,,,,,,,,,,,,,,,,,,,,,,,,
Agrarwissenschaftler,Agrarwissenschaftler,Agronom,Agrarier,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aha!,Aha!,Ich verstehe.,Ach so!,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahn,Ahn,Vorfahre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ähneln,ähneln,gleichkommen,ähnlich sein,(sich) messen können mit,gleichen,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahnenforschung,Ahnenforschung,Sippenforschung (veraltet),Genealogie (fachsprachlich),Familienforschung,Familiengeschichtsforschung,,,,,,,,,,,,,,,,,,,,,,,,,,
Ahnentafel,Ahnentafel,Stammbaum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ähnlich,ähnlich,verwandt,homolog,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ähnlichkeit,Ähnlichkeit,Analogie,Übereinstimmung,Gleichartigkeit,Similarität,Gleichheit,,,,,,,,,,,,,,,,,,,,,,,,,
Ahnungslosigkeit,Ahnungslosigkeit,Kenntnislosigkeit,Unwissen,Nichtwissen,Ignoranz,,,,,,,,,,,,,,,,,,,,,,,,,,
AIDS-Erreger,AIDS-Erreger,human immunodeficiency virus,HI-Virus,HIV,Virus der Immunschwächekrankheit,HIV-Virus (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,
aka ,aka (umgangssprachlich),bekannt als,alias,gemeinhin genannt,vulgo,auch,,,,,,,,,,,,,,,,,,,,,,,,,
Akademische Viertelstunde,Akademische Viertelstunde,Akademisches Viertel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akinesie ,Akinesie (fachsprachlich),Akinese (fachsprachlich),Unbeweglichkeit,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akklamation ,Akklamation (fachsprachlich),Fanatismus,Übereifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akkommodation [fachsprachlich],Akkommodation [fachsprachlich],Adaptation,Anpassung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
akkreditieren,akkreditieren,bestätigen,authentisieren,beglaubigen,bevollmächtigen,legalisieren,verbürgen,beurkunden,,,,,,,,,,,,,,,,,,,,,,,
Akkreditiv,Akkreditiv,Beglaubigungsschreiben,Kreditbrief,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akkumulator,Akkumulator,Register zur Ergebnisaufnahme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akkusativ,Akkusativ,vierter Fall,Wenfall,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akquisition,Akquisition,Kundengewinnung,Akquise,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akribie,Akribie,Präzision,Exaktheit,Genauigkeit,Gründlichkeit,Akkuratesse,,,,,,,,,,,,,,,,,,,,,,,,,
akrobatisch,akrobatisch,artistisch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akrophobie ,Akrophobie (fachsprachlich),Hypsiphobie (fachsprachlich),Höhenangst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akte,Akte,Dossier,Urkunde,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aktenmäßig,aktenmäßig,urkundlich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktennotiz,Aktennotiz,Aktenvermerk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktenpapier,Aktenpapier,Urkundenpapier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktentasche,Aktentasche,Aktenkoffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akteur,Akteur,Schauspieler,Mime,Darsteller,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienausgabe,Aktienausgabe,Effektenemission,Emission,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienbörse,Aktienbörse,Wertpapierbörse,Börse,Effektenbörse,Parkett (umgangssprachlich),,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienhandel,Aktienhandel,Effektenhandel,Wertpapierhandel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienindex,Aktienindex,Börsenindex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienkennzahl,Aktienkennzahl,Kennzahl zur Bewertung von Aktien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienkurs,Aktienkurs,Preis einer Aktie,Aktienpreis,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienoptionsplan,Aktienoptionsplan,Aktienbezugsplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienportfolio,Aktienportfolio,Aktienportefeuille,Aktienbestand,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktiensplit,Aktiensplit,Aktienaufteilung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktienzertifikat,Aktienzertifikat,Aktienurkunde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktion,Aktion,Dienst,Handlung,Tätigkeit,Initiative,Maßnahme,Schritte,Kampagne,,,,,,,,,,,,,,,,,,,,,,,
Aktionsgruppe,Aktionsgruppe,Selbsthilfegruppe,Interessengemeinschaft,Initiativgrupppe,Bürgerinitiative,,,,,,,,,,,,,,,,,,,,,,,,,,
aktiv,aktiv,angeschaltet,eingeschaltet,in Betrieb,an (umgangssprachlich),tätig,,,,,,,,,,,,,,,,,,,,,,,,,
aktivieren,aktivieren,freigeben,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aktivierend,aktivierend,aufmunternd,belebend,erfrischend,stimulierend,anregend,erquickend,vitalisierend,,,,,,,,,,,,,,,,,,,,,,,
Aktivitätsanalyse,Aktivitätsanalyse,Prozessanalyse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktivitätsstrahl,Aktivitätsstrahl,Prozessstrahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aktor,Aktor,Aktuator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aktuell,aktuell,grade (umgangssprachlich),jetzig,gerade (umgangssprachlich),augenblicklich,anhängig,zurzeit,jetzt,bereits,nun,momentan,derzeit,zur Stunde,nunmehrig,,,,,,,,,,,,,,,,,
AKW,AKW,Atommeiler,Atomkraftwerk,Kernreaktor,KKW,Atomreaktor,Nuklearmeiler,Kernkraftwerk,,,,,,,,,,,,,,,,,,,,,,,
